N,K,D,rep,condition,start_fitness,final_fitness,improvement,accepted_total,accepted_bad,accepted_bad_fraction,accepted_mean_distance,landscape_seed,steps
16,4,4,13,M,0.585142404418729,0.6434796298410524,0.05833722542232345,49.0,24.0,0.4897959183673469,3.2448979591836733,39213406,50
16,4,4,13,HM_naive,0.585142404418729,0.7334877434619161,0.14834533904318714,20.0,9.0,0.45,1.5,39213406,50
16,4,4,13,HM_channel,0.585142404418729,0.6949391676601163,0.10979676324138732,9.0,3.0,0.3333333333333333,2.0,39213406,50
16,4,4,13,Strong_delta_HM_channel,0.585142404418729,-0.03940324566813136,,,,,,39213406,50
16,4,4,13,Strong_delta_HM_naive,0.585142404418729,-0.0008546698663315366,,,,,,39213406,50
16,4,8,13,H,0.585142404418729,0.7427910688080459,0.1576486643893169,10.0,3.0,0.3,1.0,39213406,50
16,4,8,13,M,0.585142404418729,0.5950030483862205,0.009860643967491534,50.0,23.0,0.46,7.02,39213406,50
16,4,8,13,HM_naive,0.585142404418729,0.7218966672380711,0.1367542628193421,31.0,12.0,0.3870967741935484,2.903225806451613,39213406,50
16,4,8,13,HM_channel,0.585142404418729,0.7274258742536185,0.1422834698348895,16.0,4.0,0.25,2.3125,39213406,50
16,4,8,13,Strong_delta_HM_channel,0.585142404418729,-0.01536519455442742,,,,,,39213406,50
16,4,8,13,Strong_delta_HM_naive,0.585142404418729,-0.020894401569974796,,,,,,39213406,50
16,4,1,14,H,0.4302701092495796,0.715974295268675,0.28570418601909536,14.0,5.0,0.35714285714285715,1.0,288724974,50
16,4,1,14,M,0.4302701092495796,0.6773970593837068,0.24712695013412717,49.0,23.0,0.46938775510204084,1.0,288724974,50
16,4,1,14,HM_naive,0.4302701092495796,0.7373402708755947,0.30707016162601514,21.0,8.0,0.38095238095238093,1.0,288724974,50
16,4,1,14,HM_channel,0.4302701092495796,0.7230631654539389,0.2927930562043593,20.0,7.0,0.35,1.0,288724974,50
16,4,1,14,Strong_delta_HM_channel,0.4302701092495796,0.00708887018526394,,,,,,288724974,50
16,4,1,14,Strong_delta_HM_naive,0.4302701092495796,0.021365975606919774,,,,,,288724974,50
16,4,2,14,H,0.4302701092495796,0.718450730653905,0.2881806214043254,14.0,4.0,0.2857142857142857,1.1428571428571428,288724974,50
16,4,2,14,M,0.4302701092495796,0.6865769337429717,0.2563068244933921,47.0,24.0,0.5106382978723404,1.574468085106383,288724974,50
16,4,2,14,HM_naive,0.4302701092495796,0.7533857035474314,0.3231155942978518,21.0,9.0,0.42857142857142855,1.1428571428571428,288724974,50
16,4,2,14,HM_channel,0.4302701092495796,0.722007410184586,0.29173730093500644,11.0,4.0,0.36363636363636365,1.2727272727272727,288724974,50
16,4,2,14,Strong_delta_HM_channel,0.4302701092495796,0.0035566795306810617,,,,,,288724974,50
16,4,2,14,Strong_delta_HM_naive,0.4302701092495796,0.03493497289352643,,,,,,288724974,50
16,4,4,14,H,0.4302701092495796,0.7373402708755947,0.30707016162601514,19.0,7.0,0.3684210526315789,1.105263157894737,288724974,50
16,4,4,14,M,0.4302701092495796,0.5088038904810444,0.07853378123146476,50.0,24.0,0.48,3.32,288724974,50
16,4,4,14,HM_naive,0.4302701092495796,0.7381024056401232,0.3078322963905436,18.0,9.0,0.5,1.5555555555555556,288724974,50
16,4,4,14,HM_channel,0.4302701092495796,0.7048916641434183,0.2746215548938387,12.0,5.0,0.4166666666666667,1.9166666666666667,288724974,50
16,4,4,14,Strong_delta_HM_channel,0.4302701092495796,-0.03244860673217642,,,,,,288724974,50
16,4,4,14,Strong_delta_HM_naive,0.4302701092495796,0.000762134764528466,,,,,,288724974,50
16,4,8,14,H,0.4302701092495796,0.7086250621209096,0.27835495287133,14.0,6.0,0.42857142857142855,1.0714285714285714,288724974,50
16,4,8,14,M,0.4302701092495796,0.4982414122036465,0.06797130295406689,50.0,25.0,0.5,6.68,288724974,50
16,4,8,14,HM_naive,0.4302701092495796,0.728566815428687,0.29829670617910736,28.0,11.0,0.39285714285714285,3.25,288724974,50
16,4,8,14,HM_channel,0.4302701092495796,0.7457787444172644,0.31550863516768485,12.0,4.0,0.3333333333333333,3.75,288724974,50
16,4,8,14,Strong_delta_HM_channel,0.4302701092495796,0.03715368229635485,,,,,,288724974,50
16,4,8,14,Strong_delta_HM_naive,0.4302701092495796,0.019941753307777366,,,,,,288724974,50
16,4,1,15,H,0.5145384993770367,0.7576538524132407,0.24311535303620402,11.0,3.0,0.2727272727272727,1.1818181818181819,882308472,50
16,4,1,15,M,0.5145384993770367,0.7634956342749554,0.2489571348979187,47.0,22.0,0.46808510638297873,1.0,882308472,50
16,4,1,15,HM_naive,0.5145384993770367,0.6795765591362315,0.16503805975919483,33.0,14.0,0.42424242424242425,1.0,882308472,50
16,4,1,15,HM_channel,0.5145384993770367,0.6761420182272713,0.1616035188502346,25.0,9.0,0.36,1.0,882308472,50
16,4,1,15,Strong_delta_HM_channel,0.5145384993770367,-0.0873536160476841,,,,,,882308472,50
16,4,1,15,Strong_delta_HM_naive,0.5145384993770367,-0.08391907513872388,,,,,,882308472,50
16,4,2,15,H,0.5145384993770367,0.6808750504359766,0.16633655105893996,8.0,2.0,0.25,1.0,882308472,50
16,4,2,15,M,0.5145384993770367,0.6428655059505471,0.12832700657351048,46.0,23.0,0.5,1.6521739130434783,882308472,50
16,4,2,15,HM_naive,0.5145384993770367,0.7576538524132407,0.24311535303620402,18.0,7.0,0.3888888888888889,1.1666666666666667,882308472,50
16,4,2,15,HM_channel,0.5145384993770367,0.7576538524132407,0.24311535303620402,12.0,3.0,0.25,1.25,882308472,50
16,4,2,15,Strong_delta_HM_channel,0.5145384993770367,0.07677880197726406,,,,,,882308472,50
16,4,2,15,Strong_delta_HM_naive,0.5145384993770367,0.07677880197726406,,,,,,882308472,50
16,4,4,15,H,0.5145384993770367,0.7576538524132407,0.24311535303620402,17.0,2.0,0.11764705882352941,1.1176470588235294,882308472,50
16,4,4,15,M,0.5145384993770367,0.6964442840667473,0.18190578468971064,49.0,22.0,0.4489795918367347,3.4285714285714284,882308472,50
16,4,4,15,HM_naive,0.5145384993770367,0.7756390150042228,0.26110051562718617,25.0,10.0,0.4,1.8,882308472,50
16,4,4,15,HM_channel,0.5145384993770367,0.759568263887536,0.2450297645104993,7.0,0.0,0.0,2.857142857142857,882308472,50
16,4,4,15,Strong_delta_HM_channel,0.5145384993770367,0.0019144114742952745,,,,,,882308472,50
16,4,4,15,Strong_delta_HM_naive,0.5145384993770367,0.01798516259098215,,,,,,882308472,50
16,4,8,15,H,0.5145384993770367,0.6688153869420072,0.1542768875649705,12.0,4.0,0.3333333333333333,1.1666666666666667,882308472,50
16,4,8,15,M,0.5145384993770367,0.6278567252193307,0.11331822584229401,50.0,25.0,0.5,6.58,882308472,50
16,4,8,15,HM_naive,0.5145384993770367,0.8043546674257002,0.2898161680486635,23.0,9.0,0.391304347826087,2.652173913043478,882308472,50
16,4,8,15,HM_channel,0.5145384993770367,0.8106004723489653,0.2960619729719286,7.0,2.0,0.2857142857142857,3.0,882308472,50
16,4,8,15,Strong_delta_HM_channel,0.5145384993770367,0.1417850854069581,,,,,,882308472,50
16,4,8,15,Strong_delta_HM_naive,0.5145384993770367,0.13553928048369301,,,,,,882308472,50
16,4,1,16,H,0.4332962389318812,0.6910220547805433,0.25772581584866217,10.0,3.0,0.3,1.1,132800875,50
16,4,1,16,M,0.4332962389318812,0.6818180805631135,0.24852184163123237,47.0,24.0,0.5106382978723404,1.0,132800875,50
16,4,1,16,HM_naive,0.4332962389318812,0.7549027737677616,0.3216065348358804,41.0,19.0,0.4634146341463415,1.0,132800875,50
16,4,1,16,HM_channel,0.4332962389318812,0.7784192803258208,0.34512304139393957,19.0,5.0,0.2631578947368421,1.0,132800875,50
16,4,1,16,Strong_delta_HM_channel,0.4332962389318812,0.0873972255452774,,,,,,132800875,50
16,4,1,16,Strong_delta_HM_naive,0.4332962389318812,0.06388071898721825,,,,,,132800875,50
16,4,2,16,H,0.4332962389318812,0.7142260714638189,0.2809298325319377,14.0,5.0,0.35714285714285715,1.1428571428571428,132800875,50
16,4,2,16,M,0.4332962389318812,0.646461321764793,0.2131650828329118,47.0,21.0,0.44680851063829785,1.702127659574468,132800875,50
16,4,2,16,HM_naive,0.4332962389318812,0.7586091845768334,0.32531294564495217,28.0,13.0,0.4642857142857143,1.25,132800875,50
16,4,2,16,HM_channel,0.4332962389318812,0.7736688463436219,0.3403726074117407,10.0,2.0,0.2,1.6,132800875,50
16,4,2,16,Strong_delta_HM_channel,0.4332962389318812,0.059442774879802984,,,,,,132800875,50
16,4,2,16,Strong_delta_HM_naive,0.4332962389318812,0.04438311311301446,,,,,,132800875,50
16,4,4,16,H,0.4332962389318812,0.643726675917642,0.2104304369857608,11.0,4.0,0.36363636363636365,1.1818181818181819,132800875,50
16,4,4,16,M,0.4332962389318812,0.5761710057745245,0.14287476684264333,49.0,24.0,0.4897959183673469,3.4081632653061225,132800875,50
16,4,4,16,HM_naive,0.4332962389318812,0.7693473404070049,0.33605110147512374,15.0,6.0,0.4,1.4666666666666666,132800875,50
16,4,4,16,HM_channel,0.4332962389318812,0.7367562743963577,0.30346003546447653,9.0,3.0,0.3333333333333333,1.5555555555555556,132800875,50
16,4,4,16,Strong_delta_HM_channel,0.4332962389318812,0.09302959847871572,,,,,,132800875,50
16,4,4,16,Strong_delta_HM_naive,0.4332962389318812,0.12562066448936293,,,,,,132800875,50
16,4,8,16,H,0.4332962389318812,0.6856049210981233,0.25230868216624214,21.0,10.0,0.47619047619047616,1.0952380952380953,132800875,50
16,4,8,16,M,0.4332962389318812,0.6122101860297336,0.17891394709785247,50.0,25.0,0.5,6.78,132800875,50
16,4,8,16,HM_naive,0.4332962389318812,0.7445461667932537,0.3112499278613725,35.0,16.0,0.45714285714285713,3.742857142857143,132800875,50
16,4,8,16,HM_channel,0.4332962389318812,0.7347542908372817,0.30145805190540054,16.0,6.0,0.375,3.5,132800875,50
16,4,8,16,Strong_delta_HM_channel,0.4332962389318812,0.0491493697391584,,,,,,132800875,50
16,4,8,16,Strong_delta_HM_naive,0.4332962389318812,0.05894124569513037,,,,,,132800875,50
16,4,1,17,H,0.44884700922483084,0.7369938495217424,0.28814684029691157,15.0,5.0,0.3333333333333333,1.0666666666666667,719492109,50
16,4,1,17,M,0.44884700922483084,0.6105476235493907,0.1617006143245599,48.0,25.0,0.5208333333333334,1.0,719492109,50
16,4,1,17,HM_naive,0.44884700922483084,0.7236203168670624,0.27477330764223157,11.0,4.0,0.36363636363636365,1.0,719492109,50
16,4,1,17,HM_channel,0.44884700922483084,0.7236203168670624,0.27477330764223157,12.0,5.0,0.4166666666666667,1.0833333333333333,719492109,50
16,4,1,17,Strong_delta_HM_channel,0.44884700922483084,-0.013373532654679998,,,,,,719492109,50
16,4,1,17,Strong_delta_HM_naive,0.44884700922483084,-0.013373532654679998,,,,,,719492109,50
16,4,2,17,H,0.44884700922483084,0.713330369277358,0.2644833600525272,24.0,7.0,0.2916666666666667,1.0833333333333333,719492109,50
16,4,2,17,M,0.44884700922483084,0.6063285192084751,0.15748150998364424,45.0,21.0,0.4666666666666667,1.6,719492109,50
16,4,2,17,HM_naive,0.44884700922483084,0.7236203168670624,0.27477330764223157,9.0,3.0,0.3333333333333333,1.6666666666666667,719492109,50
16,4,2,17,HM_channel,0.44884700922483084,0.7369938495217424,0.28814684029691157,14.0,5.0,0.35714285714285715,1.4285714285714286,719492109,50
16,4,2,17,Strong_delta_HM_channel,0.44884700922483084,0.02366348024438436,,,,,,719492109,50
16,4,2,17,Strong_delta_HM_naive,0.44884700922483084,0.010289947589704362,,,,,,719492109,50
16,4,4,17,H,0.44884700922483084,0.7954540928159192,0.3466070835910883,16.0,4.0,0.25,1.25,719492109,50
16,4,4,17,M,0.44884700922483084,0.6539390622704255,0.2050920530455947,50.0,26.0,0.52,3.2,719492109,50
16,4,4,17,HM_naive,0.44884700922483084,0.7954540928159192,0.3466070835910883,11.0,3.0,0.2727272727272727,2.0,719492109,50
16,4,4,17,HM_channel,0.44884700922483084,0.725836253948776,0.2769892447239452,14.0,4.0,0.2857142857142857,2.0,719492109,50
16,4,4,17,Strong_delta_HM_channel,0.44884700922483084,-0.06961783886714312,,,,,,719492109,50
16,4,4,17,Strong_delta_HM_naive,0.44884700922483084,0.0,,,,,,719492109,50
16,4,8,17,H,0.44884700922483084,0.7392187475092132,0.2903717382843824,7.0,1.0,0.14285714285714285,1.0,719492109,50
16,4,8,17,M,0.44884700922483084,0.4385786848316877,-0.010268324393143125,50.0,26.0,0.52,6.82,719492109,50
16,4,8,17,HM_naive,0.44884700922483084,0.7263589566042902,0.27751194737945933,37.0,16.0,0.43243243243243246,3.4324324324324325,719492109,50
16,4,8,17,HM_channel,0.44884700922483084,0.7383017180112383,0.2894547087864075,10.0,4.0,0.4,2.9,719492109,50
16,4,8,17,Strong_delta_HM_channel,0.44884700922483084,-0.0009170294979748972,,,,,,719492109,50
16,4,8,17,Strong_delta_HM_naive,0.44884700922483084,-0.012859790904923063,,,,,,719492109,50
16,4,1,18,H,0.5139071385954399,0.6639650475823916,0.1500579089869517,11.0,5.0,0.45454545454545453,1.0,62214456,50
16,4,1,18,M,0.5139071385954399,0.6478761054240995,0.13396896682865955,46.0,25.0,0.5434782608695652,1.0,62214456,50
16,4,1,18,HM_naive,0.5139071385954399,0.6920307761846765,0.17812363758923655,37.0,16.0,0.43243243243243246,1.027027027027027,62214456,50
16,4,1,18,HM_channel,0.5139071385954399,0.6920307761846765,0.17812363758923655,16.0,5.0,0.3125,1.0,62214456,50
16,4,1,18,Strong_delta_HM_channel,0.5139071385954399,0.028065728602284845,,,,,,62214456,50
16,4,1,18,Strong_delta_HM_naive,0.5139071385954399,0.028065728602284845,,,,,,62214456,50
16,4,2,18,H,0.5139071385954399,0.6855524313976802,0.17164529280224028,23.0,9.0,0.391304347826087,1.0,62214456,50
16,4,2,18,M,0.5139071385954399,0.6499154874435444,0.13600834884810453,49.0,20.0,0.40816326530612246,1.6938775510204083,62214456,50
16,4,2,18,HM_naive,0.5139071385954399,0.6863413843720503,0.17243424577661037,32.0,16.0,0.5,1.375,62214456,50
16,4,2,18,HM_channel,0.5139071385954399,0.7066553049268695,0.19274816633142955,13.0,3.0,0.23076923076923078,1.5384615384615385,62214456,50
16,4,2,18,Strong_delta_HM_channel,0.5139071385954399,0.02110287352918927,,,,,,62214456,50
16,4,2,18,Strong_delta_HM_naive,0.5139071385954399,0.000788952974370094,,,,,,62214456,50
16,4,4,18,H,0.5139071385954399,0.7265443358212366,0.21263719722579666,19.0,6.0,0.3157894736842105,1.1578947368421053,62214456,50
16,4,4,18,M,0.5139071385954399,0.5842002112234742,0.0702930726280343,50.0,26.0,0.52,3.54,62214456,50
16,4,4,18,HM_naive,0.5139071385954399,0.6982025815381364,0.1842954429426965,17.0,7.0,0.4117647058823529,2.2941176470588234,62214456,50
16,4,4,18,HM_channel,0.5139071385954399,0.713085242529374,0.1991781039339341,15.0,6.0,0.4,1.6666666666666667,62214456,50
16,4,4,18,Strong_delta_HM_channel,0.5139071385954399,-0.013459093291862567,,,,,,62214456,50
16,4,4,18,Strong_delta_HM_naive,0.5139071385954399,-0.02834175428310015,,,,,,62214456,50
16,4,8,18,H,0.5139071385954399,0.6687554844717029,0.15484834587626295,19.0,8.0,0.42105263157894735,1.105263157894737,62214456,50
16,4,8,18,M,0.5139071385954399,0.6095515309990469,0.095644392403607,50.0,21.0,0.42,6.68,62214456,50
16,4,8,18,HM_naive,0.5139071385954399,0.7308968645527114,0.2169897259572715,18.0,7.0,0.3888888888888889,3.0,62214456,50
16,4,8,18,HM_channel,0.5139071385954399,0.7317784747905808,0.21787133619514087,11.0,4.0,0.36363636363636365,3.909090909090909,62214456,50
16,4,8,18,Strong_delta_HM_channel,0.5139071385954399,0.06302299031887793,,,,,,62214456,50
16,4,8,18,Strong_delta_HM_naive,0.5139071385954399,0.06214138008100856,,,,,,62214456,50
16,4,1,19,H,0.44732838336981434,0.6862683478879448,0.23893996451813043,10.0,3.0,0.3,1.3,346518,50
16,4,1,19,M,0.44732838336981434,0.7594196369483835,0.3120912535785692,41.0,19.0,0.4634146341463415,1.0,346518,50
16,4,1,19,HM_naive,0.44732838336981434,0.7688781860961883,0.32154980272637396,9.0,1.0,0.1111111111111111,1.0,346518,50
16,4,1,19,HM_channel,0.44732838336981434,0.7042736521331574,0.25694526876334306,7.0,1.0,0.14285714285714285,1.0,346518,50
16,4,1,19,Strong_delta_HM_channel,0.44732838336981434,-0.055145984815226146,,,,,,346518,50
16,4,1,19,Strong_delta_HM_naive,0.44732838336981434,0.009458549147804751,,,,,,346518,50
16,4,2,19,H,0.44732838336981434,0.7688781860961883,0.32154980272637396,12.0,1.0,0.08333333333333333,1.0833333333333333,346518,50
16,4,2,19,M,0.44732838336981434,0.6947862764631056,0.2474578930932913,46.0,23.0,0.5,1.673913043478261,346518,50
16,4,2,19,HM_naive,0.44732838336981434,0.7042736521331574,0.25694526876334306,13.0,4.0,0.3076923076923077,1.4615384615384615,346518,50
16,4,2,19,HM_channel,0.44732838336981434,0.6966246680306142,0.24929628466079984,22.0,8.0,0.36363636363636365,1.2727272727272727,346518,50
16,4,2,19,Strong_delta_HM_channel,0.44732838336981434,-0.07225351806557412,,,,,,346518,50
16,4,2,19,Strong_delta_HM_naive,0.44732838336981434,-0.0646045339630309,,,,,,346518,50
16,4,4,19,H,0.44732838336981434,0.6978651154114277,0.25053673204161336,17.0,5.0,0.29411764705882354,1.2352941176470589,346518,50
16,4,4,19,M,0.44732838336981434,0.6098948089234142,0.16256642555359985,47.0,22.0,0.46808510638297873,3.297872340425532,346518,50
16,4,4,19,HM_naive,0.44732838336981434,0.7424635381632677,0.29513515479345337,19.0,5.0,0.2631578947368421,1.631578947368421,346518,50
16,4,4,19,HM_channel,0.44732838336981434,0.7380003173236345,0.2906719339538201,9.0,2.0,0.2222222222222222,1.7777777777777777,346518,50
16,4,4,19,Strong_delta_HM_channel,0.44732838336981434,0.040135201912206764,,,,,,346518,50
16,4,4,19,Strong_delta_HM_naive,0.44732838336981434,0.044598422751840006,,,,,,346518,50
16,4,8,19,H,0.44732838336981434,0.710284575784774,0.26295619241495966,22.0,9.0,0.4090909090909091,1.0909090909090908,346518,50
16,4,8,19,M,0.44732838336981434,0.5577765666101704,0.11044818324035605,50.0,22.0,0.44,6.72,346518,50
16,4,8,19,HM_naive,0.44732838336981434,0.6809794524860051,0.23365106911619077,30.0,11.0,0.36666666666666664,4.4,346518,50
16,4,8,19,HM_channel,0.44732838336981434,0.7424635381632677,0.29513515479345337,6.0,1.0,0.16666666666666666,2.8333333333333335,346518,50
16,4,8,19,Strong_delta_HM_channel,0.44732838336981434,0.032178962378493714,,,,,,346518,50
16,4,8,19,Strong_delta_HM_naive,0.44732838336981434,-0.029305123298768887,,,,,,346518,50
16,4,1,20,H,0.4578326949745291,0.7540348988898732,0.2962022039153441,14.0,4.0,0.2857142857142857,1.0714285714285714,585279243,50
16,4,1,20,M,0.4578326949745291,0.6393613902270181,0.181528695252489,45.0,22.0,0.4888888888888889,1.0,585279243,50
16,4,1,20,HM_naive,0.4578326949745291,0.7540348988898732,0.2962022039153441,28.0,12.0,0.42857142857142855,1.0357142857142858,585279243,50
16,4,1,20,HM_channel,0.4578326949745291,0.7046556539264297,0.2468229589519006,14.0,4.0,0.2857142857142857,1.0,585279243,50
16,4,1,20,Strong_delta_HM_channel,0.4578326949745291,-0.04937924496344348,,,,,,585279243,50
16,4,1,20,Strong_delta_HM_naive,0.4578326949745291,0.0,,,,,,585279243,50
16,4,2,20,H,0.4578326949745291,0.6596520496450685,0.2018193546705394,19.0,5.0,0.2631578947368421,1.0,585279243,50
16,4,2,20,M,0.4578326949745291,0.7004853792787317,0.24265268430420256,50.0,22.0,0.44,1.78,585279243,50
16,4,2,20,HM_naive,0.4578326949745291,0.7540348988898732,0.2962022039153441,24.0,8.0,0.3333333333333333,1.2916666666666667,585279243,50
16,4,2,20,HM_channel,0.4578326949745291,0.7372556362016228,0.2794229412270937,19.0,6.0,0.3157894736842105,1.368421052631579,585279243,50
16,4,2,20,Strong_delta_HM_channel,0.4578326949745291,0.036770256922891154,,,,,,585279243,50
16,4,2,20,Strong_delta_HM_naive,0.4578326949745291,0.053549519611141516,,,,,,585279243,50
16,4,4,20,H,0.4578326949745291,0.6987953182409948,0.24096262326646573,19.0,7.0,0.3684210526315789,1.2105263157894737,585279243,50
16,4,4,20,M,0.4578326949745291,0.5004477872177149,0.04261509224318577,50.0,25.0,0.5,3.34,585279243,50
16,4,4,20,HM_naive,0.4578326949745291,0.7372556362016228,0.2794229412270937,16.0,5.0,0.3125,2.0,585279243,50
16,4,4,20,HM_channel,0.4578326949745291,0.7451364314195876,0.2873037364450585,11.0,3.0,0.2727272727272727,2.272727272727273,585279243,50
16,4,4,20,Strong_delta_HM_channel,0.4578326949745291,0.0463411131785928,,,,,,585279243,50
16,4,4,20,Strong_delta_HM_naive,0.4578326949745291,0.03846031796062799,,,,,,585279243,50
16,4,8,20,H,0.4578326949745291,0.746076903708004,0.28824420873347484,13.0,4.0,0.3076923076923077,1.0,585279243,50
16,4,8,20,M,0.4578326949745291,0.4024867684430621,-0.05534592653146703,50.0,26.0,0.52,6.64,585279243,50
16,4,8,20,HM_naive,0.4578326949745291,0.6933127179553239,0.2354800229807948,33.0,15.0,0.45454545454545453,4.333333333333333,585279243,50
16,4,8,20,HM_channel,0.4578326949745291,0.7451364314195876,0.2873037364450585,5.0,1.0,0.2,4.6,585279243,50
16,4,8,20,Strong_delta_HM_channel,0.4578326949745291,-0.0009404722884163164,,,,,,585279243,50
16,4,8,20,Strong_delta_HM_naive,0.4578326949745291,-0.05276418575268005,,,,,,585279243,50
16,4,1,21,H,0.43330444908480137,0.7471792135556142,0.31387476447081286,24.0,7.0,0.2916666666666667,1.0833333333333333,167388917,50
16,4,1,21,M,0.43330444908480137,0.5978624163747648,0.1645579672899634,48.0,25.0,0.5208333333333334,1.0,167388917,50
16,4,1,21,HM_naive,0.43330444908480137,0.7217261985264443,0.2884217494416429,40.0,21.0,0.525,1.0,167388917,50
16,4,1,21,HM_channel,0.43330444908480137,0.7328086388014181,0.29950418971661674,19.0,7.0,0.3684210526315789,1.0,167388917,50
16,4,1,21,Strong_delta_HM_channel,0.43330444908480137,-0.01437057475419612,,,,,,167388917,50
16,4,1,21,Strong_delta_HM_naive,0.43330444908480137,-0.025453015029169967,,,,,,167388917,50
16,4,2,21,H,0.43330444908480137,0.744429908012629,0.3111254589278276,13.0,4.0,0.3076923076923077,1.2307692307692308,167388917,50
16,4,2,21,M,0.43330444908480137,0.7100223280539374,0.276717878969136,49.0,22.0,0.4489795918367347,1.6122448979591837,167388917,50
16,4,2,21,HM_naive,0.43330444908480137,0.8000778614838683,0.3667734123990669,11.0,2.0,0.18181818181818182,1.2727272727272727,167388917,50
16,4,2,21,HM_channel,0.43330444908480137,0.7218422284284701,0.28853777934366875,10.0,3.0,0.3,1.1,167388917,50
16,4,2,21,Strong_delta_HM_channel,0.43330444908480137,-0.02258767958415886,,,,,,167388917,50
16,4,2,21,Strong_delta_HM_naive,0.43330444908480137,0.0556479534712393,,,,,,167388917,50
16,4,4,21,H,0.43330444908480137,0.7076017407875187,0.2742972917027173,23.0,10.0,0.43478260869565216,1.0869565217391304,167388917,50
16,4,4,21,M,0.43330444908480137,0.47153564558509,0.03823119650028861,46.0,22.0,0.4782608695652174,3.5652173913043477,167388917,50
16,4,4,21,HM_naive,0.43330444908480137,0.7392725112195844,0.305968062134783,31.0,14.0,0.45161290322580644,1.8387096774193548,167388917,50
16,4,4,21,HM_channel,0.43330444908480137,0.7471792135556142,0.31387476447081286,9.0,2.0,0.2222222222222222,2.2222222222222223,167388917,50
16,4,4,21,Strong_delta_HM_channel,0.43330444908480137,0.039577472768095534,,,,,,167388917,50
16,4,4,21,Strong_delta_HM_naive,0.43330444908480137,0.031670770432065676,,,,,,167388917,50
16,4,8,21,H,0.43330444908480137,0.7301235258996704,0.2968190768148691,20.0,7.0,0.35,1.2,167388917,50
16,4,8,21,M,0.43330444908480137,0.5848070572717571,0.1515026081869557,50.0,24.0,0.48,6.32,167388917,50
16,4,8,21,HM_naive,0.43330444908480137,0.5554213833911261,0.12211693430632475,17.0,8.0,0.47058823529411764,3.588235294117647,167388917,50
16,4,8,21,HM_channel,0.43330444908480137,0.6804234450543809,0.24711899596957954,16.0,6.0,0.375,4.8125,167388917,50
16,4,8,21,Strong_delta_HM_channel,0.43330444908480137,-0.04970008084528954,,,,,,167388917,50
16,4,8,21,Strong_delta_HM_naive,0.43330444908480137,-0.17470214250854432,,,,,,167388917,50
16,4,1,22,H,0.42255679008074876,0.73037006109495,0.3078132710142012,19.0,6.0,0.3157894736842105,1.0,231088678,50
16,4,1,22,M,0.42255679008074876,0.5897031157547808,0.1671463256740321,50.0,22.0,0.44,1.0,231088678,50
16,4,1,22,HM_naive,0.42255679008074876,0.6662090269055734,0.24365223682482462,40.0,17.0,0.425,1.025,231088678,50
16,4,1,22,HM_channel,0.42255679008074876,0.7521868497494185,0.32963005966866976,8.0,0.0,0.0,1.0,231088678,50
16,4,1,22,Strong_delta_HM_channel,0.42255679008074876,0.021816788654468566,,,,,,231088678,50
16,4,1,22,Strong_delta_HM_naive,0.42255679008074876,-0.06416103418937658,,,,,,231088678,50
16,4,2,22,H,0.42255679008074876,0.7678318834374379,0.34527509335668916,13.0,4.0,0.3076923076923077,1.3846153846153846,231088678,50
16,4,2,22,M,0.42255679008074876,0.5510614875516424,0.12850469747089366,48.0,23.0,0.4791666666666667,1.6041666666666667,231088678,50
16,4,2,22,HM_naive,0.42255679008074876,0.7683872691763415,0.3458304790955927,11.0,3.0,0.2727272727272727,1.4545454545454546,231088678,50
16,4,2,22,HM_channel,0.42255679008074876,0.7521868497494185,0.32963005966866976,12.0,2.0,0.16666666666666666,1.3333333333333333,231088678,50
16,4,2,22,Strong_delta_HM_channel,0.42255679008074876,-0.015645033688019394,,,,,,231088678,50
16,4,2,22,Strong_delta_HM_naive,0.42255679008074876,0.0005553857389035688,,,,,,231088678,50
16,4,4,22,H,0.42255679008074876,0.7540320264354402,0.33147523635469145,21.0,6.0,0.2857142857142857,1.0952380952380953,231088678,50
16,4,4,22,M,0.42255679008074876,0.6277045762388686,0.2051477861581198,47.0,20.0,0.425531914893617,3.1914893617021276,231088678,50
16,4,4,22,HM_naive,0.42255679008074876,0.7540320264354402,0.33147523635469145,25.0,9.0,0.36,1.72,231088678,50
16,4,4,22,HM_channel,0.42255679008074876,0.7683872691763415,0.3458304790955927,5.0,1.0,0.2,2.0,231088678,50
16,4,4,22,Strong_delta_HM_channel,0.42255679008074876,0.014355242740901275,,,,,,231088678,50
16,4,4,22,Strong_delta_HM_naive,0.42255679008074876,0.0,,,,,,231088678,50
16,4,8,22,H,0.42255679008074876,0.6556121956777416,0.2330554055969929,18.0,6.0,0.3333333333333333,1.0,231088678,50
16,4,8,22,M,0.42255679008074876,0.4055450148754866,-0.017011775205262147,48.0,27.0,0.5625,6.395833333333333,231088678,50
16,4,8,22,HM_naive,0.42255679008074876,0.7414770069142638,0.318920216833515,19.0,8.0,0.42105263157894735,2.3684210526315788,231088678,50
16,4,8,22,HM_channel,0.42255679008074876,0.7683872691763415,0.3458304790955927,11.0,4.0,0.36363636363636365,3.8181818181818183,231088678,50
16,4,8,22,Strong_delta_HM_channel,0.42255679008074876,0.11277507349859983,,,,,,231088678,50
16,4,8,22,Strong_delta_HM_naive,0.42255679008074876,0.08586481123652212,,,,,,231088678,50
16,4,1,23,H,0.5745529236405811,0.7238156886953757,0.14926276505479463,18.0,6.0,0.3333333333333333,1.0555555555555556,815635457,50
